customer_unique_id,frequency,recency,T,monetary_value,Predictive_CLV_12M,Predictive_CLV_3M,Cluster
18753de7f8b65856d23473280e71ceb2,1.0,281.0,427.0,167.77,3.7049758526102297,3.7049758526102297,2
18a65d67bb184e736656cc017f09f7b8,1.0,51.0,189.0,56.94,1.0944986367794816,1.0944986367794816,2
18bc87094128bbfe943cf88adcf72059,1.0,515.0,580.0,37.36,1.2263344975135078,1.2263344975135078,2
18d61a27f478cd6201df948578f814f9,1.0,306.0,433.0,138.62,3.454949452511025,3.454949452511025,2
18e1192f2a6be73c4365dbc29eb7a6f7,1.0,1.0,197.0,89.36,0.6832354008864816,0.6832354008864816,2
18e3d276253780b44b5b7bf83f6785ec,2.0,209.0,483.0,35.985,2.657540918586475,2.657540918586475,2
18f17efd50fd7e9595cc1a40205c937c,1.0,57.0,419.0,36.78,0.1167478376784224,0.1167478376784224,2
1912afd96bbe171633bb73727487ef85,1.0,147.0,229.0,181.69,6.58991300469393,6.58991300469393,2
191525912e1a31a97bf8b481ce852f75,1.0,14.0,84.0,138.94,5.539287435187617,5.539287435187617,2
191e0f453bea7f50ce1fcd514af38835,1.0,97.0,387.0,37.0,0.24152174847696117,0.24152174847696117,2
194be31520cde5c527bad17720119e85,1.0,129.0,509.0,101.25,0.4089708407150644,0.4089708407150644,2
194f1bab01e4e36f4255603e9a427b89,1.0,23.0,60.0,63.12,4.404861340618228,4.404861340618228,2
19506c32fa96c6fa4505b4e3ad453b7b,1.0,23.0,53.0,47.87,3.8267022817022354,3.8267022817022354,2
198ba72088fecd3caeaf2dca0addcfb9,1.0,8.0,209.0,119.18,0.905625890567407,0.905625890567407,2
19be5923f7d998e76b9f3b1eb87c32af,1.0,199.0,421.0,121.39,1.5658372540617198,1.5658372540617198,2
19bedfc18c92d4e7eb6ba318a6c2033c,1.0,155.0,299.0,48.22,1.0793554711824698,1.0793554711824698,2
19cb65cc7310ae4eef4f15bb70539d01,1.0,57.0,234.0,69.13,0.9045289349034626,0.9045289349034626,2
19de4cc79e2c2986e70b155b7631f61c,1.0,300.0,424.0,138.39,3.519751557640973,3.519751557640973,2
19f735a9a58a187253055f9d4bcc2bb6,1.0,171.0,309.0,55.230000000000004,1.3022141954602469,1.3022141954602469,2
19f8fcd23ed70e29220a6a2f13ecd911,1.0,31.0,300.0,119.52,0.5797754683260266,0.5797754683260266,2
1a13743254d9c8e6360106295947932f,1.0,214.0,273.0,643.34,26.9280587958279,26.9280587958279,2
1a24445f0e6006e4336ecba4ba576e4b,1.0,10.0,238.0,56.9,0.3477555987697251,0.3477555987697251,2
1a27a558aac4c4bfe3642b8c9bffcf4f,1.0,9.0,36.0,298.89,24.142698540932177,24.142698540932177,2
1a281fe9f53ee457dacd2c9e8ccf861f,1.0,327.0,391.0,99.65,3.7024531392927726,3.7024531392927726,2
1a2ede4e787ad199c46719ecb02d81ea,1.0,18.0,30.0,150.12,15.907912611569541,15.907912611569541,2
1a328a664417dc7cbff0ed7df49f5a3d,1.0,404.0,536.0,62.78,1.5214709883338364,1.5214709883338364,2
1a68c22c23a52a35f499dbd3c5a020a6,1.0,26.0,386.0,105.29,0.24618162543843336,0.24618162543843336,2
1ac4011bec2c0d9ce8eceb56bb1142c7,1.0,191.0,200.0,149.11,10.380803699271297,10.380803699271297,2
1af3dcbc89998031651925e3994eab18,1.0,280.0,430.0,51.19,1.1586539816014358,1.1586539816014358,2
1b2db8ab2d8e7b84b5455736fc9713f2,1.0,7.0,475.0,119.28999999999999,0.11215222455402707,0.11215222455402707,2
1b5720c7b0ee7183c2eafe3dba65111b,1.0,33.0,311.0,29.24,0.1466741711698925,0.1466741711698925,2
1b6c7548a2a1f9037c1fd3ddfed95f33,6.0,93.0,289.0,151.14333333333335,12.685303307816088,12.685303307816088,2
1b6e96ed99cb8d135efe220d761bbd67,2.0,511.0,525.0,39.574999999999996,11.553627883980816,11.553627883980816,2
1b765716e166ca699d20c4adc8bb0f7c,1.0,9.0,523.0,141.6,0.10394015298392316,0.10394015298392316,2
1b7b7f9631cd453251d0b328c9b38a2a,1.0,482.0,525.0,98.56,3.517663491901626,3.517663491901626,2
1b95e3fe033836c787689ae4b9516aa3,1.0,37.0,510.0,288.44,0.35896021273839007,0.35896021273839007,2
1b9d0a0c0fd5211ae01a554419120554,1.0,11.0,153.0,60.66,0.9344145416031839,0.9344145416031839,2
1bcbeccb2851888f299cf9a5dba8553d,1.0,56.0,80.0,151.63,11.922754315275943,11.922754315275943,2
1c4531b533d17f3b316de441268e513c,1.0,116.0,454.0,14.08,0.08440130644151336,0.08440130644151336,2
1c553721323d2cf153d114724b92118e,1.0,68.0,214.0,75.2,1.3793797947458453,1.3793797947458453,2
1c628081cb579ed6035b9aa8614e69f4,2.0,52.0,151.0,73.385,17.45023921882815,17.45023921882815,2
1c98969880c8c7c522bc4677dfce9384,1.0,186.0,346.0,155.64,3.0077912218709075,3.0077912218709075,2
1ca845c3b11ba93c4ac5182ab9c1197e,1.0,16.0,162.0,313.53,4.5054272837296265,4.5054272837296265,2
1cbda36ee89944baa7a738ddbdc4679a,1.0,225.0,337.0,309.99,8.555211311994082,8.555211311994082,2
1ce1097b476f97ea37d805251c5c74ba,1.0,127.0,359.0,236.65,2.4015188965834797,2.4015188965834797,2
1ce879e096d3c38f230acdab7165332e,1.0,29.0,132.0,26.94,0.7808328883362834,0.7808328883362834,2
1d0be6ff723818bb810023b236405017,1.0,125.0,155.0,47.04,3.162073392309945,3.162073392309945,2
1d39a7704cfb79b7cd820bc83e3de161,1.0,20.0,71.0,54.63,3.0670067285783387,3.0670067285783387,2
1d72aaec15863f7532b2dbf4a5c4247d,1.0,151.0,514.0,133.18,0.6434592527088419,0.6434592527088419,2
1d7e8be24bca64576da891970638bfe3,1.0,98.0,135.0,139.88,8.591148542074885,8.591148542074885,2
